,brand, model, rating, rating_text
485,montrail,i.c.e.-9,1.0,   Montrail recalled their crampons~ says they're not sure if they will ever reissue. All other crampons I have tried need modifications to work on these boots and then reliablity is in question. Don't buy ICE None. 
486,montrail,i.c.e.-9,4.0,   I recently returned from a trip to Ecuador and used the ICE 9s on a summit attempt of Cotopaxi. The first time I used them on the mountain I could not believe how cold my toes were. Only after returning to the climber's hut did I realize that perhaps I had laced too tightly. On the actual summit attempt~ the boots held up amazingly well. I agree with the reviewer who suggested a legnthy set up time for crampons. I took my time in the months before the trip tinkering with my adjustments~ and had no problems on the mountain.    Overall~ the boots run true to size and are surprisingly comfortable out of the box. I thought I would have to go on a few hikes to break them in~ but after just one trip to a local trail my fears were put to rest. Looking back on the trip~ I probably could have used the ICE 9s as approach footwear on some of the acclimitizing climbs before Cotopaxi. The boots do work a lot like a heavy duty hiker when not fitted with the crampons.     The only reason this is not a 5 star review is that you will need to use something besides your hands to get the crampons off on the mountain. I used my ice axe to pry the back away from the boot. Otherwise~ when properly adjusted~ you'll probably have trouble getting them off wearing gloves~ full gear~ and winter clothing.   Big credit to Montrail customer service too--I ordered a few extra parts for the crampons and they were very helpful in answering questions and getting the parts to me in a short amount of time.
487,montrail,i.c.e.-9,4.0,"   This boot is very comfortable and required no break-in time. Out of the box I did several approaches of 2 miles to 6 miles to get to climbs in temperatures from mid 20's to below 0F and feet stayed very warm~ even while belaying. It does have a much better feel than my plastics and my Salomon Ice&Snow while climbing. They were great on low angled snow and ice and allowed my feet to climb in ""pied canard"" instead of front pointing forever. The low profile feels like it does not give you that stiff foot feel for vertical alpine climbing~ but use the lace system and they hold just fine. I use horizontal crampons for all my climbing and the Khumbu crampons that form fit the boot work great with good secondary front points that are forgiving to my heel lift tendency.   The reason these boots get 4 stars instead of 5 is that the Khumbu crampons are more difficult to put on while all geared up for cold. Also~ the crampons are not very friendly field adjustable -- so make sure they are tight -- tighter than your normal crampons. The adjustment process took about 2 hours as I tried every possible adjustment position. The manual with the crampons is a good starter~ but getting that fine line between too hard to snap and remove and harder than normal took a while.   I purchased the ICE 9 gaiters and bought the recommended size Large for my 10.5 boots and was barely able to get them around the boot. I took them on the climb and was not able to return them to retail shop~ but Montrail took them right back and are in the process of sending me an XL size.   I think this is a great innovation in climbing technology -- which I need as I get older~ stiffer and...."
488,montrail,i.c.e.-9,1.0,   Purchased a pair of the Montrail Ice 9 boots and crampons. While hiking the boots had a tendency to skate on the rocks due to the metal clips on the bottom~ this threw me off balance several times while crossing talus fields. However the worst aspect was the crampon system. Both the right and left crampons came off while crossing the Challenger Glacier in the North Cascades! I immediately took these back to the store for a refund~
489,montrail,i.c.e.-9,3.0,   i purchased the Ice 9 because they claimed it would do well as a all around hiking boot that you could strap crampons on occasionally and use for ice climbing and crossing glaciers.  I needed the Ice 9 wide due to having wide feet.  It felt different than the La Sportiva Makalu and squeezed my pinky toe.  The stainless steel crampon hook on the bottom of it is awkward also while hiking across a boulder field it was like walking on a piece of round pipe and would slip.  the Ice 9 may be fine for just ice climbing but i would not purchase it for an approach or all-around boot like Montrail claims it is. I'm taking mine back tommorrow for a refund.  I guess there is still no all around climbing boot for a wide footed person.
490,la-sportiva,glacier-evo,1.5,   Fell apart after quite moderate usage at the same heel seam that other mention. Such a basic design fault and they cannot have done much product testing at all. I'd avoid La Sportiva in future for that reason — selling a reasonably upper end mountaineering product that hasn't been properly tested is appalling.   Pros   Took a long while to break in and were only moderately comfy till then. However~ just as they're broken in the same heel stitching problem has beset me — they are falling apart. This is after pretty light use~ no more than a dozen days of hiking~ mainly in snow.   They also are not waterproof in prolonged contact (e.g. wet snow)~ which I think is mostly down to the fabric section in the rear.    I'm just glad that I didn't pay the list $375 for them because I'd be livid; instead I'm just p'd off and avoiding La Sportiva in future. Back to Scarpa for me.
491,la-sportiva,glacier-evo,3.0,   My family bought 4 pairs of Glacier EVO's ($265 each) in the last two years~ all about the same time. They have all fallen apart in the heel stitching. We have taken two pair back for one exchange and one credit. I'm on my second pair (exchange) and they are starting to fall apart as well.   I have read the reviews on this web site regarding La Sportiva Karakorums. They apparently fall apart as well. I'm looking at getting credit for my second pair (REI) and getting a different brand as my daughter is as well.    We have not hiked that much to warrant such expensive pairs of boots to fail (all four pairs !!). They fit fine but their quality sucks!
492,la-sportiva,glacier-evo,3.0,"   I bought these boots last winter (2009) hoping to do some light Colorado mountaineering~ some fun scrambles~ and for general backpacking.  After one season of use~ I am a bit unimpressed with the wear and tear.   I did about 25 or so 14ers this past year including the Maroon Bells with the traverse with them and they have a good mix of rigidity and functionality.  While they hold my black diamond crampons rather well and have great grip on my heels~ the negatives are that in temps less than 10 deg~ my toes are always almost frozen~ the tread is already about 2/3 of the way worn down and the stitching is coming undone on the back around my achilles for about 1 1/2"" on each side of each boot that now lets in moisture.  They also give me blisters on my arches when I kick a lot of steps.   I have wide feet and they are a good fit with my true size though which is wierd because La Sportivas are supposed to be narrow.  Good luck!"
493,la-sportiva,glacier-evo,1.5,   I give this boot a bad rating for several reasons.   First~ I thought the initial in store fit was okay. However after several weeks and breaking them in the ankles I noticed was cut for someone with huge ankles. And I have huge calves~ so the eyelets end up touching almost and the boot still isn't tight~ they come undone all the time super annoying. The rubber compound isn't that sticky. Also what was La Sportiva thinking there no lace locking system.   Anyways the kicker is that all boots take awhile to break in and have there little flaws and a lot of them break out. but my boots still cause me pain~ and I had similar stitching issues~ withe the leather and soft neoprene fabric coming undone i haven't even had them a year yet. Boots should last at least a year or two even under hard abuse. Mine was light use.
494,la-sportiva,glacier-evo,4.0,"   I have difficult feet to fit for this sort of boot. One foot is a bit larger~ I have ridiculously narrow heels with a medium width foot overall~ and low arches.   I will say these are quite true to size.    All right~ I've been using these on very steep pitches on uneven/rocky~ and scree terrain. They'll take some more breaking in but here's the good part~ the overall shoe is so stable that I can hit even the tiniest and uneven rock surface on ""toe-point"" and maneuver right up with no slipping off or instability whatsoever~ as the shoe grips and maintains its ""platform"" in the sole very well. Stability on descent seems to be right up there~ as the shoe does what it is meant to do by allowing me to pick correct lines rather than concentrating on trying to keep my own foot and ankle stable...the shoe does that for me.   These are not tennie-like ""day hikers"" per se~ and really are called for only on technical terrain and/or where you might encounter snow fields/glaciers. I have not had a chance yet to use on snow. For general non-technical backpacking/hiking I would not choose these.   There is some heel slippage on steep climbs but so far no blisters/hot spots. Definitely plan on a break in period of several miles. If you have narrow feet~ expect some heel slippage. If you have slightly wider or thicker feet~ expect some pinching across top near the toes until the shoe is broken in. Don't get the regular width if you have quite wide feet.    Overall~ worth the $200 smackers I spent!"
495,la-sportiva,glacier-evo,4.0,   This is the first pair of boots I've ever had that didn't shred my heals. My feet are nearly impossible to fit - 13/14 extra narrow. While I can just barely cinch down the Glaciers EVO's enough to be snug~ they are. I have a pair of 46.5's to keep the volume down and they're a tad short~ but I would have sloshed around in the 47's. The one use for the insole that comes with the boots~ I've found~ is that they're so thin you can use them to add a little extra volume under a quality footbed that you add.   I've been on a number of hikes and climbs with them in the Cascades over the past year and they seem to be holding up very well. They're very comfortable on trails~ but also are great for rock climbing. Great stiffness up front for kicking steps in the snow. I haven't had them out in very cold weather yet~ but judging by how hot my feet get in them I'd imagine they'll be pretty good on Rainier.   Overall: great boots so far~ fifth star would be a little snugger fit for my ankles.
496,la-sportiva,glacier-evo,3.0,   I've been backpacking with those boots in the Rockies all summer long~ so I can tell you the pros and cons of these boots.   At first~ this is a heavy backpacking/light mountaineering booth~ so you have to wear them often before going to any extended trip. When it's done~ they feel really good. Good support~ not too heavy~ and so on...   But after only three weeks of use~ I had a little problem with one of them. The heel/ankle junction started to unstitched. After a couple more weeks~ the other booth started to unstitched at the exact same place. Design problem? Personally~ I think that it is due to the fact that the leather and the black fabric don't work together very well. The leather is probably too rigid for the other fabric.   Since I needed them for the rest of my backpacking trip~ I waited untill early August before I brought them back for warranty service. By that time~ the first boot to unstitched has went a little worse. In fact~ in the last week I've been using them~ the whole area around where the first problem appears collapsed...   La Sportiva thinks I waited too long before I brought them back~ they don't want to warranty them.   Will I buy another pair of booth made by La Sportiva? Ask me!
497,one-sport,couloir,4.0,   These boots have served me well for 3 seasons of Cascades mountaineering.  Unfortunately~ the sole rands are delaminating rather badly now~ especially in the toe area. They are not overly stiff (possibly a result of waterproofing with mink oil -- not recommended)~ but have worked well for occasional ice climbs and front pointing with step-in crampons.  Not especially warm -- downright cold after dark above 10~000 feet. BUT they have gotten me up Ranier twice. If you can get them on sale like I did~ ($165) there is no reason not to get them.
498,one-sport,couloir,1.0,   I am in a bind. I bought these boots because a salesperson touted their high qualities. I didn't need a new pair at the time but this year when I went to use them on two short day hikes they proved to be defective. The rand on one of the toes came completely away from the boot. I bought these at REI in Reading~ MA~ and in speaking with a hiker this weekend was encouraged to return them as REI is said to be a company who wants to remain respected/trusted.  I plan to do so.
499,one-sport,couloir,3.0,   I am very satisfied with the quality~ fit~ comfort and stability of this boot.  The soles have excellent grip and wear.  They have a functional locking lace system.  The ankle is well padded.  I have not used them for serious adventure~ yet~ but have had one small problem.  The 3/4 steel shank has broken at the fore-foot.  It has been a problem functionally and I only occassionally notice a click.  I only weigh 180 and this really shouldn't happen~ especially with such light use.  Otherwise~ I recommend this boot.
500,one-sport,couloir,2.0,   I purchased these boots primarily for hiking.  I weigh about 210 lbs~ and usually have a 50 lb pack.  I needed a stiff because a spur in a joint in one of my toes causes pain if that toes bends much when I walk or hike.  I chose this boot with its 3/4 length steel shank over a rigid boot because I was concerned that my knees might not do well with the stiffer boot.  I've used the boots for about 6 months.   The boots have proven to be generally comfortable from day one. Two problems have developed~ though.  First~ the boot is far more flexible than I expected.  All of the flex is at the end of the shank~ but I'm surprized by how easily the boot does bend.  It's almost like a soft shoe.  The second problem is the crease that forms on the leather above the toe when the boot bends. This crease is deep enough that it presses uncomfortably on to the top of my toes.    The staff at One Sport said that it should improve with age.  Otherwise~ they suggested that I use a leather softener.  The leather softener has not helped~ and I'm not sure that I will be able to tolerate the discomfort long enough verify or disprove their claim.   The boots appear to well constructed.  The difficulties that I am experiencing may be more a result of peculiarities related to my feet than due to inherent short-comings in the boots~ themselves.  However~ I don't think that I could recommend the Couloir to someone of my weight who is looking for a stiff boot.
501,one-sport,couloir,5.0,   These are an exceptional pair of boots.  Though heavy~ they are excellent for long backpacking trips~ mountaineering~ and even general hiking.  These boots have SkyWalk soles which I've found to be extremely durable and they grip absolutely everything.  They are crampon compatible and offer excellent support.  I'd highly recommend these boots and with One Sport quality~ you're sure to have them for many many years.  Happy hiking!
502,asolo,broad-peak-gv,4.0,   Pretty good boot for snow/ice.   Pros   Cons   The Broad Peak GV is a pretty good boot for use on snow or ice. I have used them on Mt Hood~ Mt Shasta~ Mt Rainier~ and for a snow climb on Mummy Mtn near Las Vegas.   They have been great except for the approach hike on Mt Rainier~ which leads up asphalt trails for about a mile~ before reaching the dirt/gravel trails below the Muir Snowfield. Stiff boots do not do well on hard surface trails~ and these are just steep enough that it forces the heel to move around~ which quickly gave me blisters. I stopped near the end of the pavement and applied moleskin~ and put on a second pair of socks — anything to reduce the friction on my heels.   Fortunately~ that did the trick. Once off the gravel trails and onto the snowfield~ the boots were great~ and I had enough traction to cruise up to Camp Muir without even considering putting my crampons on. My feet were never cold on any of my outings~ including some cold/whiteout conditions on the Hotlum Glacier route on Shasta. Nor did they ever get too warm~ even during sunny conditions on Rainier. They have always kept my feet dry as well.   They have both a toe and heel welt~ and work perfectly with my Black Diamond Sabretooth Pro crampons. They lock up tight and the stiffness doesn't allow them to flex off~ even during front pointing or kicking steps.   So if you need a mountaineering boot that is going to be used almost exclusively on the white stuff~ these will be fine. But if you have an extended approach on dirt/rock (or especially on pavement)~ you might want to consider carrying some approach shoes~ or pick a more forgiving boot.
503,asolo,broad-peak-gv,2.0,   Blisters yes. These boots are the right length and seam to fit~ but my heels get blisters.   I use them for ice climbing. Now I hike with other boots and carry them in my pack. I really only use them for vertical climbs. I am thinking about selling them on ebay since they are like new.   I am going for the Kaylands next since my Kayland hiking boots are so awesome. Sorry for the bum review.
504,asolo,broad-peak-gv,5.0,   I read the previous review and I don't think it's fair to rate a boot poorly simply because it doesn't fit you well. I've had these boots over a year~ have put well over 250 miles on them~ used them on snow~ ice~ rock~ and dirt.    They're fine on trails (a little stiff though)~ excel on class 3 or 4 terrain~ and have been fantastic on steep snow (couloir) climbs here in Colorado.  I've used these boots for just about everything and have really tested them on some tough terrain and have not a single complaint~ not to mention I've never even gotten a hot spot let alone a blister.    Fit is different than performance~ this boot performs very well in a variety of conditions~ and has proven to be durable~ with a nice sticky sole~ great ankle support~ and great crampon compatibility.  I love this boot.   
505,asolo,broad-peak-gv,2.0,   I have a mid volume foot~ size 9 and medium width. This is the 4th pair of Asolo boots I've had. FSN 95~ Fugitive and Distance. Asolo boots have fit my foot better than anything else. I climbed the Grand Teton in my FSN 95's. Love their fit.   I bought the Broad Peaks to wear when I go climb Rainier this July. I bought them for the fit that has been great~ they look like they could take a beating and I've just had plain great luck out of Asolo boots.   I've got about 25 miles on these boots now. I hiked up Mt Sterling in GSMNP this past weekend. I have not had a hike where I didn't end up with at least 2 blisters on my feet. I currently have 5. I don't understand what is going on. I've used liner socks~ custom footbeds~ moleskin... these boots are chewing my feet up every time I wear them!    I'm really disappointed with the fit. Now I'm going to have to get new boots or rent. $280 down the drain.
506,montrail,lotus-gtx,3.0,   Great concept in a light and flexible boot. Very comfortable overall. Great for long approaches. Not insulated~ so they need a toe heater in colder weather.   The Gore-tex failed. They recalled the crampons too~ but Montrail was very helpful with all of this.   I would not recommend this boot. Better wait until they introduce a new version. 
507,montrail,lotus-gtx,3.0,"   The Gore-Tex liner was a complete failure despite negligible use~ which is why the rating is low. In addition the rubber rand separated with less than 20 miles backpacking on smooth maintained trails.   The rating is higher than ""1"" or ""2"" because the boots perform reasonably well--as long as you ignore the fact that they leak like a sieve~ don't mind paying extra for the Gore-Tex~ and don't mind gluing the rand back where it separates.   Pros:   Light weight~ good sole~ good balance between weight~ rigidity~ and support.  Carbon insole performs well~ but not perfectly.   Probably good warranty and customer service.   Cons:      I purchased these boot specifically due to the Gore-Tex lining.  The Gore-Tex failed miserably in the first use with wet conditions. To verify~ I filled the dry boots with water and they leaked like a sieve.  On the positive side~ the Montrail warranty department appears to bending over backwards to deal with the boot~ but the bigger issue is quality control--plus the hassle of breaking in yet another pair of boots while wondering if they too will fail.   The integral cleat was filed off because it hinders traction (slides on rock surfaces) and is noisy.  If you aren't going to use the matching crampon~ you won't want the cleat.   I'd prefer a little more support~ but again~ these provide an interesting combination of light weight with adequate support and good traction."
508,merrell,vertical,4.0,   i had no comfort issues at all with these boots. i think sometimes that is just a matter of chance and how your foot is shaped. however i did have the same problem with a hook breaking off. that was just sad. i figured it could only happen to me but apparently not.    that being said~ the actual performance has given me nothing to complain about. of course like any other boot in this class~ you take it off and feel like you just took 5 pounds of weight off. because you did.
509,merrell,vertical,1.0,   If you LOVE heel blisters and sore ankles~ buy this boot. To be fair~ the boots do have a nice firm platform for climbing~ but don't lock your heel down nearly well enough for the use. Another major gripe is the use of plastic in the heel. Plastic! Not quality plastic either~ but what you'd expect to find in your son's toy army man.     Anyway~ there is no padding between the layer of non-flexible plastic and the inner leather lining~ so heel blisters are an ever present reality.  It's too bad too~ because it seemed like Merrell had a decent idea with these shoes~ but they just got cheap in materials and construction (I had a lacing hook break off while trying to tighten the boot so my heel wouldn't raise too much).    Promptly returned the boots to REI after a three-week sentence~ and have set out with some Sportiva Nepals~ which are much superior.  Buy at your own risk -- only thing Merrell makes worthwhile are the mocs.
510,garmont,epic-karbo-gtx,1.0,"   On the positive side: The boots are very light~ but still rigid~ and well suited for crampons. They are relatively narrow~ which makes them a perfect fit on my extremely narrow heels. I had an extremely positive feeling in the boots when moving upwards~ both over snow / ice and over rocks.   On the negative side: The boots take a long time to dry once they get wet. And now the real downside: The boots seem to have a faulty design for moving downwards. Actually~ when going down quickly~ I had several instances when one foot was twisted outwards. At some occasion it happened with such a force that I twisted my ankle. After the tour was over I went to the doctor~ who sent me to an orthopedic shoemaker. The shoemaker diagnosed immediately the shoes are wrongly designed: They are getting more and more narrow towards the sole of the shoe~ producing a kind of ""high heel effect"". The shoemaker demonstrated to me in an effectful way how easily the shoes get twisted~ also in comparison to other mountaineering boots.     I think it's a shame and very dangerous that a mountaineering boot from the well known Garmont brand has such a design flaw. Has any one else had similar problems?    I had to stop my mountaineering vacations due to the damaged ankle. And by the way: According to some research over the phone and Web~ it seems that this boot is out of market already (at least in Europe). Maybe connected to these problems?"
511,garmont,epic-karbo-gtx,4.0,   I'm fortunate enough to have only paid 270 NZD for these boots which are not normally sold in NZ.   I've been using them for about two months now mainly on Mt Ruapheu In NZ north Island. They have been great for ice climbing with an really stiff sole from the carbon fibre shank. Really good for post and pigeon holing in all hardness of snow.   However the cuff has taken a bit of a battering from rubbing on my gaiters and is looking a little frayed. The Vibram sole gives good grip on snow and the Gore-tex liner has lept my feet dry~ however the lack of insulation makes for cold toes if stood instructing for any length of time.   The boots take crampons well and the rubber rand shrugs off rocks and crampon points. Impressively stiff nice and light.   But a bit chilly to stand around in.
512,la-sportiva,olympus-mons,2.0,   My experience with this boot is as a mountaineering ranger on Denali.   I have gone through two pairs of Olympus Mons boots in three climbing seasons.  The zippers have a tendency to come apart and both pairs had problems with the soles separating.   Unfortunately these problems didn't present themselves until their second expeditions respectively (approximately 25 days each) which meant the boots were older than one year.  La Sportiva has the worst customer service I have ever encountered~ and if the boot is older than one year they will not entertain any idea of repair or replacement.   The boots cost too much for the problems that arise.  This issue~ coupled with the poor customer service~ has compelled me to return to my tried and trusted Invernos: just as warm with overboots and not too much heavier.  If you have to have this boot pay particular attention to the zippers and exercise caution attaching step-in crampons.
513,la-sportiva,batura,4.5,   I have used these shoes too short to give a decent review. But I don’t want you to withhold what I have experienced so far.    No real break in time form me.    Rock climbing is for me possible/doable up to 5.10. The contact with the rock is accurate. The sole/rubber is for a big boot narrow~ that’s why. Strange enough the toe box is quite wide. So no cold toes. Ice and mixed up to M5 went okay. No movement in the heel part. Used them with Simond Makalu and Grivel Rambo 4. Both fit and work fine.      Once they are wet~ they dry slowly. Really slow!    How do they get wet?   Sweat from the inside and . . . from the outside.   The first fact is easy to eliminate use an aluminum derivate deodorant on your feet every day for a week before you climb. So no sweat~ nice and warm feet.    On the approach in Scotland I stepped in a snow covered creek up to the ankle. I thought (past time) nice! this high gaiter keeps the water out. The gaiter does but the zipper leeks. So your safety margin is rather small compared to a ‘classic’ boot. The zipper starts low~ see picture. Think also of wet snow.   To say it indiscriminate: People who tell you that this is an ideal winter boot for the lower ranges~ like Scotland~ don’t know what they are talking about.    Is the shoe to blame? No. Once high or cold enough they work perfect.    The outside is sturdy so far. No visible scratches or crampon holes :-).   Then the weight … are they so light weight as promised? Not on my scale. My Scarpa Cumbre’s weigh the same on my scale (same size). The Cumbre is supposed to be heavier. I cannot tell which one is warmer. There is a difference in warmth~ but I didn’t notice it until now.    Would I recommend the shoe? Yes~ and I would also say that there are also other very good shoes out there as stable as these.
514,la-sportiva,batura,0.0,   Batura is a perfect boot~ i have never believe that ever i will have almost ideal boot. of course it is a waterproof~ is warm how much you need~ is too light~ is too beautiful.   i have never believe that a gaiter like this can do a job of a gaiter but it work perfect. so everything is good~ except RIRI ZIP~ that zip is the WORST thing that is made of LA SPORTIVA. actually is not made of La Sportiva~ is Riri~ but unfortunately the La Sportiva have believe to RIRI.   i have used my Batura just 5 times. at last time i have climbed a 2500m peak and wen i saw in evening that the part of ZIP is destroyed i became too sad~ and I admonish the climbers who want to buy batura~ please wait till La Sportiva change the ZIP partner.
515,asolo,expedition,2.0,   The Asolo 101's are the best plastic boot that I have used.  They fit my feet good and have always felt very confortable~ whether walking or climbing ice.  The snug fit they provide allow a good feel and support while on ice or mixed.  The boots always felt light on my feet~ not the clumsy feeling you get with a lot of plastics.  Mine are about 11 years old and if they were still available I would definetly buy another pair as mine are at about at the end of the trail.     It seems as though Asolo forgot all of the good things that made the 101 an excellent boot when they produced the Expedition.  Even with the roller lacing system it is difficult for me to get a good tight fit.  The boots seem clumsy although I have done a lot of ice & mixed in them.  The plastic used in the Expedition seems overly thick and not very durable as mine are cracking in back where they fit over the achilles.  The material used to seal the tongue on either side has not held up very well as it has worn through in a couple of places.  The inners are warm enough for expedion use but seem to hold foot perspiration after several days on an expedition if you sweat like I do.  But the inners also have durability problems~ as an elastic piece that goes across the top of the foot has come unsewn on one of the inners.  These boots are a little over two years old.  Recommend?  I don't think so.
516,asolo,expedition,1.0,   I bought this boot last year. The main problem is that this boot will never fit. This is not only my opinion~ many of my friends tried this kind of boot and they experienced the same. Whenever I used them my shinbone become painful. The membrane at the tongue and the inner-boot seams got ruined after several uses.
517,asolo,expedition,2.0,   Asolo screwed up when they changed from the black w/ yellow '94 Expedition. The only change for the better was the use of pulleys which allow you to really crank down and tighten these boots~ which you can easily overtighten.    The old model fit perfectly. The new Asoflex-Trifusion model never fit me well. The inner boot was tight and didn't lace up - it used elastic. It had annoying plastic reinforcing which I'm sure has no function inside the shell other than to take up space. These boots were brutal on my shins - very stiff - and squeezed my right foot. I wear a 10.5 D and these boots were too narrow. To top it off~ I used them for a season~ once a week~ and the gusset wore through where it was pinched between the tounge and the boot. If you can wear these comfortably in the store while walking around for two hours~ and you want a super-stiff boot~ and you have thin feet~ and you have $450 laying around~ get 'em~ otherwise look for something else.
518,salewa,wildfire-gtx,5.0,"   Grip like no other shoe I've owned. A touch narrow~ but still very comfy~ and did I mention grip?   Pros   Cons   A review in two parts   Part 1 - My review after the first day:   I just received these in the mail and put them on. They are very comfortable and very true to size. I always wear a EUR 43 (I've given up on US sizes) and these fit me perfectly (US size 10 in this case).   They are darker black than I expected from the photo where they look more grey—but they are still pretty sharp looking. The red laces really pop nicely. The cloth is grey; but the black trim really dominates the appearance.   The tongue is very comfortable. It's a little odd looking before you put it on but feels really nicely on my foot.   The toe cap is really nice and solid. I'm pretty hopeful it will hold up well on the trail and the disc golf course. It is a little odd when you're looking straight down on it because it sort of covers just half of the top of the shoe.   The grip seems pretty good. I walked around on some marble tile and they grip pretty well. I'm hopefully that translates well to slicker rocks on the trail.Part 2 - One month in   After having worn these on very loose soil on really steep embankments~ on wet rocks and crags~ and a variety of surfaces in between I can say these have the best grip of any shoe I've ever worn. I have never felt more confident on the trail than I do in these shoes.   On the flip side they are a tiny bit narrow. Not as an narrow as say an Adidas shoe~ but narrow enough that my right foot notices it if I'm sitting still for a while. I imagine that will loosen up over time but for now it it's an issue if I wear them to work.   The ankle area is a little high too so the curvy bit that swoops under my ankle bone tends to annoy my left ankle when my left foot is on the high side on a trail. Not enough to get me to not wear them (that grip!) but a long day of walking on uneven terrain could really cause my ankle some grief.   The lacing system is a little different than other shoes and that first lace at the bottom~ if it isn't tight enough~ can catch loose sticks. So make sure you snug that one in place even if you want the rest of the shoe laced a little loosely.Even with the niggles I have I'd buy these again. They are the first Salewa shoes I've owned but I'm blown away by the grip. The shoe is also great quality and the water proof is~ so far~ truly proof (I know it's Gore-Tex but I seem to have hit-or-miss Gore-Tex experiences). I'm very happy with this purchase and have recommended them~ in person~ to others.   I wear them disc golfing as well and they are great shoes for all the different elements you might find on the course.   I don't know what they put in the ""Pomoca Speed MTN rubber compound"" sole~ but I feel like a mountain goat when I'm wearing them.Here is a good view of the tread on these beasts:"
519,salewa,wildfire-gtx,4.5,   This shoe is everything you want it to be~ plus a little more. The fit is great and it's very comfortable. Like hiking on clouds. The shoe is also very multifunctional as it can be used for major backpacking trips to day trips to just wearing it around with a pair of jeans.   Pros   I love this shoe. I have had it now for about a month and it's everything I hoped it would be when I ordered them. From the minute I put them on they felt like they were made for my foot. I have taken them out on several hiking trips now and they never cease to amaze me. I have gone from the Merrell Moabs~ which I thought were going to be the most comfortable hiking shoe I ever owned~ until I got my pair of Wildfires.   They required no break-in time~ which is a guarantee from Salewa. If you receive a blister they will refund you. The technology they put into the lacing system and overall shape of the shoe is on point. I have the GTX so they have the Goretex lining. Still breathable and my feet do not overheat.   I would highly recommend these to anyone looking for a nice sturdy shoe with a sharp look.
520,vasque,pingora,4.5,   The Vasque Pingoras were designed as technical approach shoes~ and as that they work great. They are very supportive~ stable and protective~ definitely more so than than many mid-top light hiking boots~ not to mention trail runners. The overall tread pattern is fairly flat~ designed for grip on rock with a minimum of tread squirm. Also~ this enables the Pingoras to smear fairly well for something that isn't a climbing shoe~ which is likely a function of the always excellent Stealth tread compound (a variation of climbing shoe rubber). In addition~ there is a well-defined inside edging platform on the forefoot that works decently (which is somewhat shocking since I sized these shoes like a light hiker~ not a climbing shoe) if you cinch down the forefoot with the to-the-toes lacing.  The existence of a real heel (or rather~ the gap before the heel) is also very helpful when you're rock-hopping on sharp-topped rocks~ as the gap before the heel hooks onto a rock angle and allows you greater freedom to maneuver (assuming one has the foot stability/strength to not wreck one's ankle~ hehe).   I've used them in the course of lightweight backpacking~ cragging approaches~ low-angle easy climbing~ and wet/dry canyoneering involving stemming.   Downsides?  They're too heavy to work as true trail runners~ but they do run in a pinch. They're not the smoothest runners around~ but they certainly are stable. The flat-ish tread pattern is not well-suited for loose dirt~ nor loose-dirt-on-rock. The lack of any mesh makes the shoes less breathable than it could be~ and slower to dry. OTOH~ the lack of mesh is possibly a reason for the shoes' stability~ and the synthetic material dries much faster than leather. Finally~ the ankle pad material is not as bomber as the rest of the shoe.  On mine~ the inside is all chewed up~ presumably from shoe-to-shoe abrasion. That said~ it does not affect functionality.   I would buy another pair after these wear out~ especially considering how cheap they can be found.  They're great at MSRP~ a steal otherwise...  assuming your intended usage matches what they're good for.
521,vasque,pingora,5.0,   I've owned a bunch of approach shoes over the years from a number of companies~ but these have become my favorites. FiveTen stealth rubber is the best. And these have it. I've always had problems with FiveTen shoes both in terms of fit and quality. My Pingoras fit me perfectly~ and they are built to last.    They are a bit beefier than some approach shoes. These are geared more towards hiking and climbing than trail running. You wouldn't really want to try to do any real running in these. But they climb really well for a sneaker~ and they hold up well on long hikes with a pack full of climbing hardware. They have full leather uppers and do not breathe as well as some nylon mesh shoes~ but these will hold up much longer and they protect your feet a lot better.
522,evolv,cruzer,4.5,   Cheap~ versatile~ great value.   Pros   Cons   A great alternative to expensive burly approach shoes. the Cruzer is great for everyday use as it isn't flashy or bad taste. It climbs quite well~ including edging. It is also pretty good for belaying as the heel folds down.   Because it's so low profile and light it is perfect for descents while climbing with it on your harness. It does not last that long though~ especially if you use it around town. Plus canvas isn't waterproof or anything and some people don't like it on a shoe.    They lasted a couple of years until the sole started to come of.    Other than that I really recommend them.
